anime_id,name,genre,type,episodes,rating,members,episode_class
122,Full Moon wo Sagashite,"Comedy, Drama, Music, Romance, Shoujo, Supernatural",TV,52,8.08,59374,3
29095,Grisaia no Rakuen,"Drama, Harem, Psychological, Romance",TV,10,8.08,111962,1
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816,1
3092,Junjou Romantica,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.08,117910,1
10721,Mawaru Penguindrum,"Comedy, Drama, Mystery, Psychological",TV,24,8.08,156689,1
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184,3
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731,1
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157,2
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190,1
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584,1
2158,Terra e... (TV),"Action, Drama, Military, Sci-Fi, Space",TV,24,8.07,36941,1
22319,Tokyo Ghoul,"Action, Drama, Horror, Mystery, Psychological, Seinen, Supernatural",TV,12,8.07,618056,1
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",TV,50,8.07,36921,3
66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,170901,1
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",TV,13,8.06,155340,1
4898,Kuroshitsuji,"Action, Comedy, Demons, Fantasy, Historical, Shounen, Supernatural",TV,24,8.06,424919,1
19111,Love Live! School Idol Project 2nd Season,"Music, School, Slice of Life",TV,13,8.06,91864,1
15689,Nekomonogatari: Kuro,"Comedy, Romance, Supernatural",TV,4,8.06,173264,0
957,Saiunkoku Monogatari,"Adventure, Comedy, Drama, Fantasy, Historical, Romance",TV,39,8.06,50951,2
24,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,178553,1
849,Suzumiya Haruhi no Yuuutsu,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",TV,14,8.06,428569,1
427,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,42253,3
17549,Non Non Biyori,"Comedy, School, Seinen, Slice of Life",TV,12,8.05,133475,1
28,Yakitate!! Japan,"Comedy, Shounen",TV,69,8.05,50876,4
9513,Beelzebub,"Action, Comedy, Demons, School, Shounen, Supernatural",TV,60,8.04,217752,3
13331,Jormungand: Perfect Order,"Action, Adventure, Seinen",TV,12,8.04,81951,1
29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,244268,1
22,Prince of Tennis,"Action, Comedy, School, Shounen, Sports",TV,178,8.04,87643,4
2618,Takarajima,"Adventure, Drama, Historical, Mystery",TV,26,8.04,5306,1
30279,Yuru Yuri San☆Hai!,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,8.04,44335,1
2035,Eikoku Koi Monogatari Emma: Molders-hen,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,8.03,11903,1
790,Ergo Proxy,"Mystery, Psychological, Sci-Fi",TV,23,8.03,265005,1
9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,150393,1
15809,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,409037,1
27989,Hibike! Euphonium,"Drama, Music, School",TV,13,8.03,134694,1
5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,276593,1
2829,Ie Naki Ko Remi,"Adventure, Drama, Historical, Slice of Life",TV,23,8.03,6528,1
30831,Kono Subarashii Sekai ni Shukufuku wo!,"Adventure, Comedy, Fantasy, Supernatural",TV,10,8.03,244877,1
85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,50,8.03,28959,3
30240,Prison School,"Comedy, Ecchi, Romance, School, Seinen",TV,12,8.03,227734,1
1254,Saint Seiya,"Adventure, Fantasy, Sci-Fi, Shounen",TV,114,8.03,70559,4
2605,Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,12,8.03,174531,1
3228,Zoku Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,13,8.03,74040,1
1485,Akachan to Boku,"Comedy, Drama, Shoujo",TV,35,8.02,8353,2
3572,Macross F,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,25,8.02,95551,1
114,Sakigake!! Cromartie Koukou,"Comedy, School, Shounen",TV,26,8.02,67254,1
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"Game, Psychological, Seinen, Thriller",TV,26,8.02,48127,1
32370,D.Gray-man Hallow,"Action, Demons, Shounen, Super Power",TV,13,8.01,72499,1
22777,Dragon Ball Kai (2014),"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,61,8.01,42666,3
29787,Gochuumon wa Usagi Desu ka??,"Comedy, Slice of Life",TV,12,8.01,38102,1
7062,Hidamari Sketch x ☆☆☆,"Comedy, School, Slice of Life",TV,12,8.01,15748,1
11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.01,283847,1
12815,Shirokuma Cafe,"Comedy, Josei, Slice of Life",TV,50,8.01,44668,3
6377,Zan Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,13,8.01,55402,1
1470,City Hunter,"Action, Comedy, Mystery, Shounen",TV,51,8.00,19963,3
996,Bishoujo Senshi Sailor Moon: Sailor Stars,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",TV,34,7.99,52586,2
11239,Hidamari Sketch x Honeycomb,"Comedy, School, Slice of Life",TV,12,7.99,12590,1
967,Hokuto no Ken,"Action, Drama, Martial Arts, Sci-Fi, Shounen",TV,109,7.99,40271,4
1695,Les Misérables: Shoujo Cosette,"Drama, Historical, Shoujo, Slice of Life",TV,52,7.99,9605,3
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,13,7.99,215829,1
7724,Shiki,"Mystery, Supernatural, Thriller, Vampire",TV,22,7.99,251093,1
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13,7.98,183722,1
19319,Gundam Build Fighters,"Action, Mecha, Sci-Fi",TV,25,7.98,31606,1
400,Seihou Bukyou Outlaw Star,"Action, Adventure, Comedy, Sci-Fi, Space",TV,24,7.98,78600,1
18245,White Album 2,"Drama, Music, Romance, Slice of Life",TV,13,7.98,91075,1
10521,Working&#039;!!,"Comedy, Slice of Life",TV,13,7.98,117328,1
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Military",TV,12,7.97,244314,1
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season","Action, Adventure, Fantasy, Military",TV,12,7.97,153501,1
1571,Ghost Hunt,"Comedy, Horror, Mystery, Shoujo, Supernatural",TV,25,7.97,126426,1
267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",TV,26,7.97,95825,1
253,Jungle wa Itsumo Hare nochi Guu,"Comedy, School, Slice of Life",TV,26,7.97,22214,1
4080,Kyou kara Maou! 3rd Series,"Adventure, Comedy, Fantasy, Romance, Shoujo",TV,39,7.97,19510,2
27947,Lupin III (2015),"Action, Adventure, Comedy, Shounen",TV,24,7.97,16938,1
3750,Maria-sama ga Miteru 4th,"School, Shoujo, Shoujo Ai, Slice of Life",TV,13,7.97,11779,1
569,Musekinin Kanchou Tylor,"Comedy, Military, Parody, Sci-Fi, Space",TV,26,7.97,19841,1
397,Seikai no Senki II,"Action, Military, Romance, Sci-Fi, Space",TV,10,7.97,13888,1
17909,Uchouten Kazoku,"Comedy, Drama, Fantasy, Slice of Life",TV,13,7.96,64897,1
21185,Baby Steps,"Romance, School, Shounen, Sports",TV,25,7.96,59818,1
12413,Jormungand,"Action, Adventure, Seinen",TV,12,7.96,137610,1
2076,Kindaichi Shounen no Jikenbo (TV),"Mystery, Shounen",TV,148,7.96,8655,4
31251,Mobile Suit Gundam: Iron-Blooded Orphans,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,7.96,60525,1
5485,Shin Mazinger Shougeki! Z-hen,"Action, Mecha, Shounen, Super Power",TV,26,7.96,7872,1
5005,Tentai Senshi Sunred,"Comedy, Parody, Seinen, Super Power",TV,26,7.96,12236,1
890,Yuusha-Ou GaoGaiGar,"Adventure, Mecha, Sci-Fi, Shounen",TV,49,7.96,10031,3
269,Bleach,"Action, Comedy, Shounen, Super Power, Supernatural",TV,366,7.95,624055,4
14741,Chuunibyou demo Koi ga Shitai!,"Comedy, Drama, Romance, School, Slice of Life",TV,12,7.95,394399,1
1472,City Hunter 3,"Action, Comedy, Mystery, Shounen",TV,13,7.95,6723,1
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, Horror, Mystery, Psychological",TV,11,7.95,65503,1
6033,Dragon Ball Kai,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",TV,97,7.95,116832,4
8525,Kami nomi zo Shiru Sekai,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,7.95,284846,1
19703,Kyousou Giga (TV),"Action, Fantasy, Supernatural",TV,10,7.95,67732,1
25517,Magic Kaito 1412,"Adventure, Comedy, Romance, Shounen",TV,24,7.95,43545,1
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,"Action, Adventure, Fantasy, Military",TV,13,7.95,86475,1
27775,Plastic Memories,"Drama, Romance, Sci-Fi",TV,13,7.95,213493,1
2104,Seto no Hanayome,"Comedy, Parody, Romance, School",TV,26,7.95,165008,1
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,"Action, Mecha, Sci-Fi, Seinen, Space",TV,12,7.95,57665,1
2150,Tanoshii Muumin Ikka,"Adventure, Comedy, Fantasy, Kids, Slice of Life",TV,78,7.95,7761,4
12445,Tasogare Otome x Amnesia,"Horror, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.95,172367,1
22265,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,7.94,150596,1
97,Last Exile,"Action, Adventure, Sci-Fi",TV,26,7.94,104193,1
12403,Yuru Yuri♪♪,"Comedy, School, Shoujo Ai, Slice of Life",TV,12,7.94,83097,1
31646,3-gatsu no Lion,"Drama, Game, Seinen, Slice of Life",TV,23,7.93,59492,1
32998,91 Days,"Action, Drama, Historical",TV,12,7.93,140604,1
30123,Akagami no Shirayuki-hime,"Drama, Fantasy, Romance, Shoujo",TV,12,7.93,157551,1
31339,Drifters,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",TV,12,7.93,102857,1
516,Keroro Gunsou,"Comedy, Sci-Fi, Shounen",TV,358,7.93,31632,4
1425,Lupin III: Part II,"Action, Adventure, Comedy, Shounen",TV,155,7.93,10873,4
93,Mobile Suit Gundam Seed,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.93,96973,3
322,Paradise Kiss,"Comedy, Drama, Josei, Romance, Slice of Life",TV,12,7.93,86380,1
7588,Saraiya Goyou,"Historical, Samurai, Seinen",TV,12,7.93,40819,1
1172,Slayers Try,"Adventure, Comedy, Demons, Fantasy, Magic, Shounen",TV,26,7.93,32742,1
202,Wolf&#039;s Rain,"Action, Adventure, Drama, Fantasy, Mystery, Sci-Fi",TV,26,7.93,171863,1
9919,Ao no Exorcist,"Action, Demons, Fantasy, Shounen, Supernatural",TV,25,7.92,583823,1
1818,Claymore,"Action, Adventure, Demons, Fantasy, Shounen, Super Power, Supernatural",TV,26,7.92,316853,1
17895,Golden Time,"Comedy, Romance, Seinen",TV,24,7.92,273191,1
4192,Hayate no Gotoku!!,"Action, Comedy, Harem, Parody, Romance",TV,25,7.92,67323,1
10357,Jinrui wa Suitai Shimashita,"Comedy, Fantasy, Seinen",TV,12,7.92,89373,1
5530,Pandora Hearts,"Adventure, Fantasy, Mystery, Shounen, Supernatural",TV,25,7.92,229567,1
388,Capeta,"Cars, Shounen, Sports",TV,52,7.91,9711,3
28999,Charlotte,"Drama, School, Super Power",TV,13,7.91,310137,1
1473,City Hunter &#039;91,"Action, Comedy, Mystery, Shounen",TV,13,7.91,6337,1
18897,Nisekoi,"Comedy, Harem, Romance, School, Shounen",TV,20,7.91,347599,1
31592,Pokemon XY&amp;Z,"Action, Adventure, Comedy, Fantasy, Kids",TV,47,7.91,15627,3
28677,Yamada-kun to 7-nin no Majo (TV),"Comedy, Harem, Mystery, Romance, School, Shounen, Supernatural",TV,12,7.91,193566,1
7193,Aoi Bungaku Series,"Drama, Historical, Psychological, Seinen, Thriller",TV,12,7.90,93074,1
21405,Bokura wa Minna Kawaisou,"Comedy, Romance, School, Slice of Life",TV,12,7.90,159793,1
6024,Chi&#039;s Sweet Home: Atarashii Ouchi,"Comedy, Kids, Slice of Life",TV,104,7.90,16670,4
1491,Ginga Tetsudou 999,"Adventure, Drama, Sci-Fi, Space",TV,113,7.90,12672,4
106,Hana yori Dango,"Drama, Romance, School, Shoujo",TV,51,7.90,28341,3
5835,Hanasakeru Seishounen,"Drama, Romance, Shoujo",TV,39,7.90,37051,2
3604,Hidamari Sketch x 365,"Comedy, School, Slice of Life",TV,13,7.90,19180,1
2828,Ie Naki Ko,"Adventure, Drama, Historical, Kids, Slice of Life",TV,51,7.90,4479,3
4087,Michiko to Hatchin,"Action, Adventure",TV,22,7.90,82625,1
582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,"Comedy, Martial Arts, School, Shounen",TV,48,7.90,6473,3
8311,Tegamibachi Reverse,"Adventure, Fantasy, Shounen, Supernatural",TV,25,7.90,36228,1
21995,Ao Haru Ride,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,12,7.89,227417,1
532,Bishoujo Senshi Sailor Moon S,"Drama, Magic, Romance, Shoujo",TV,38,7.89,66911,2
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,54,7.89,182208,3
7645,Heartcatch Precure!,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,49,7.89,12825,3
249,InuYasha,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,167,7.89,281632,4
80,Mobile Suit Gundam,"Action, Mecha, Military, Sci-Fi, Space",TV,43,7.89,51566,2
1562,Yamato Nadeshiko Shichihenge♥,"Comedy, Shoujo",TV,25,7.89,92088,1
11111,Another,"Horror, Mystery, School, Supernatural, Thriller",TV,12,7.88,534657,1
28249,Arslan Senki (TV),"Action, Adventure, Drama, Fantasy, Historical, Shounen",TV,25,7.88,152811,1
13535,Binbougami ga!,"Comedy, Parody, Shounen, Supernatural",TV,13,7.88,117091,1
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",TV,13,7.88,336349,1
251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",TV,78,7.88,58150,4
18153,Kyoukai no Kanata,"Fantasy, Slice of Life, Supernatural",TV,12,7.88,359011,1
795,Oniisama e...,"Drama, School, Shoujo, Shoujo Ai",TV,39,7.88,11424,2
479,The Law of Ueki,"Adventure, Comedy, Drama, Shounen, Supernatural",TV,51,7.88,60027,3
32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,"Action, Horror, Mystery, Psychological",TV,12,7.87,83343,1
31859,Hai to Gensou no Grimgar,"Action, Adventure, Drama, Fantasy",TV,12,7.87,213342,1
15451,High School DxD New,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",TV,12,7.87,266657,1
5680,K-On!,"Comedy, Music, School, Slice of Life",TV,13,7.87,386048,1
1887,Lucky☆Star,"Comedy, Parody, School, Slice of Life",TV,24,7.87,305837,1
90,Mobile Suit Gundam Wing,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,49,7.87,86001,3
210,Ranma ½,"Comedy, Fantasy, Martial Arts, Slice of Life",TV,161,7.87,105212,4
19775,Sidonia no Kishi,"Action, Mecha, Sci-Fi, Seinen, Space",TV,12,7.87,118341,1
534,Slayers,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,7.87,73476,1
2582,Soukou Kihei Votoms,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,52,7.87,9008,3
407,Tantei Gakuen Q,"Comedy, Drama, Mystery, Police, Shounen",TV,45,7.87,16591,3
6213,Toaru Kagaku no Railgun,"Action, Sci-Fi, Super Power",TV,24,7.87,231079,1
1000,Uchuu Kaizoku Captain Harlock,"Action, Adventure, Drama, Sci-Fi, Seinen, Space",TV,42,7.87,14869,2
1375,Watashi no Ashinaga Ojisan,"Comedy, Historical, Romance, School, Shoujo, Slice of Life",TV,40,7.87,5600,2
951,Chibi Maruko-chan,"Comedy, Shoujo, Slice of Life",TV,142,7.86,4739,4
2508,Genshiken 2,"Comedy, Parody, Slice of Life",TV,12,7.86,55825,1
396,Seikai no Senki,"Action, Military, Romance, Sci-Fi, Space",TV,13,7.86,18580,1
8407,Sora no Otoshimono: Forte,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,12,7.86,146697,1
20057,Space☆Dandy,"Comedy, Sci-Fi, Space",TV,13,7.86,123529,1
9074,Arakawa Under the Bridge x Bridge,"Comedy, Romance, Seinen",TV,13,7.85,80394,1
226,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,7.85,623511,1
2405,Hello! Lady Lynn,Drama,TV,36,7.85,1757,2
10460,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,7.85,86196,1
444,Maria-sama ga Miteru: Haru,"Drama, Romance, School, Shoujo, Shoujo Ai",TV,13,7.85,14983,1
15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,"Comedy, Fantasy, Supernatural",TV,10,7.85,218231,1
1699,Romeo x Juliet,"Drama, Fantasy, Historical, Romance",TV,24,7.85,91530,1
22199,Akame ga Kill!,"Action, Adventure, Fantasy",TV,24,7.84,492133,1
14941,AKB0048: Next Stage,"Music, Sci-Fi",TV,13,7.84,22302,1
20431,Hoozuki no Reitetsu,"Comedy, Fantasy, Supernatural",TV,13,7.84,47619,1
28927,Owari no Seraph: Nagoya Kessen-hen,"Action, Drama, Shounen, Supernatural, Vampire",TV,12,7.84,190058,1
20847,Seitokai Yakuindomo*,"Comedy, School, Shounen, Slice of Life",TV,13,7.84,98544,1
2451,Space Cobra,"Action, Adventure, Sci-Fi, Space",TV,31,7.84,6919,2
8937,Toaru Majutsu no Index II,"Action, Magic, Sci-Fi, Super Power",TV,24,7.84,184520,1
12883,Tsuritama,"Comedy, Sci-Fi, Slice of Life, Sports",TV,12,7.84,90625,1
6347,Baka to Test to Shoukanjuu,"Comedy, Romance, School, Super Power",TV,13,7.83,301282,1
3841,Chi&#039;s Sweet Home,"Comedy, Slice of Life",TV,104,7.83,36307,4
8086,Densetsu no Yuusha no Densetsu,"Action, Adventure, Fantasy, Magic, Shounen",TV,24,7.83,130689,1
290,Seikai no Monshou,"Action, Military, Romance, Sci-Fi, Space",TV,13,7.83,26379,1
154,Shaman King,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,64,7.83,169517,4
11757,Sword Art Online,"Action, Adventure, Fantasy, Game, Romance",TV,25,7.83,893100,1
5074,Tetsuwan Birdy Decode:02,"Action, Comedy, Sci-Fi",TV,12,7.83,29622,1
31733,Bishoujo Senshi Sailor Moon Crystal Season III,"Demons, Magic, Romance, Shoujo",TV,13,7.83,16530,1
1690,Bokurano,"Drama, Mecha, Psychological, Sci-Fi",TV,24,7.82,81408,1
18055,Hakkenden: Touhou Hakken Ibun 2nd Season,"Action, Fantasy, Shoujo, Supernatural",TV,13,7.82,33466,1
27991,K: Return of Kings,"Action, Super Power, Supernatural",TV,13,7.82,114904,1
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo (TV),"Comedy, Police, Slice of Life",TV,373,7.82,4734,4
9510,Mitsudomoe Zouryouchuu!,"Comedy, School, Slice of Life",TV,8,7.82,26468,0
13663,To LOVE-Ru Darkness,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,7.82,135929,1
6956,Working!!,"Comedy, Slice of Life",TV,13,7.82,189367,1
9441,Yume-iro Pâtissière SP Professional,"Shoujo, Slice of Life",TV,13,7.82,20397,1
233,Daa! Daa! Daa!,"Comedy, Sci-Fi, Shoujo",TV,78,7.81,12673,4
345,Eikoku Koi Monogatari Emma,"Drama, Historical, Romance, Seinen, Slice of Life",TV,12,7.81,23877,1
71,Full Metal Panic!,"Action, Comedy, Mecha, Military, Sci-Fi",TV,24,7.81,256325,1
10793,Guilty Crown,"Action, Drama, Sci-Fi, Super Power",TV,22,7.81,460959,1
160,"Ima, Soko ni Iru Boku","Adventure, Drama, Fantasy, Military, Sci-Fi",TV,13,7.81,56839,1
3713,Jigoku Shoujo Mitsuganae,"Mystery, Psychological, Supernatural",TV,26,7.81,58993,1
13203,Lupin the Third: Mine Fujiko to Iu Onna,"Action, Adventure, Comedy, Ecchi, Samurai, Seinen",TV,13,7.81,22796,1
2963,Minami-ke,"Comedy, School, Slice of Life",TV,13,7.81,105471,1
20,Naruto,"Action, Comedy, Martial Arts, Shounen, Super Power",TV,220,7.81,683297,4
31953,New Game!,"Comedy, Slice of Life",TV,12,7.81,91932,1
150,Blood+,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,50,7.80,208321,3
60,Chrno Crusade,"Action, Demons, Historical, Romance, Supernatural",TV,24,7.80,140865,1
120,Fruits Basket,"Comedy, Drama, Fantasy, Romance, Shoujo, Slice of Life",TV,26,7.80,242553,1
74,Gakuen Alice,"Comedy, Magic, School, Shoujo",TV,26,7.80,52995,1
8426,Hourou Musuko,"Drama, School, Slice of Life",TV,11,7.80,53426,1
2547,Shoukoujo Sara,"Drama, Historical, Shoujo, Slice of Life",TV,46,7.80,7515,3
22101,Soredemo Sekai wa Utsukushii,"Adventure, Fantasy, Romance, Shoujo",TV,12,7.80,99462,1
182,Tenkuu no Escaflowne,"Adventure, Fantasy, Mecha, Romance, Shoujo",TV,26,7.80,83437,1
28979,To LOVE-Ru Darkness 2nd,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12,7.80,73909,1
16011,Tokyo Ravens,"Comedy, School, Shounen, Super Power, Supernatural",TV,24,7.80,171384,1
477,Aria The Animation,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,7.79,76913,1
2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",TV,46,7.79,8999,3
228,Jigoku Shoujo,"Horror, Mystery, Psychological, Supernatural",TV,26,7.79,172415,1
24135,Nobunaga Concerto,"Historical, Romance, Shounen",TV,10,7.79,25167,1
8795,Panty &amp; Stocking with Garterbelt,"Action, Comedy, Ecchi, Parody, Supernatural",TV,13,7.79,157642,1
12021,Poyopoyo Kansatsu Nikki,"Comedy, Seinen, Slice of Life",TV,52,7.79,13832,3
17249,Pretty Rhythm: Rainbow Live,"Music, Shoujo, Slice of Life, Sports",TV,51,7.79,4838,3
18119,Servant x Service,"Comedy, Slice of Life",TV,13,7.79,81037,1
2787,Shakugan no Shana II (Second),"Action, Drama, Fantasy, Romance, School, Supernatural",TV,24,7.79,184525,1
31580,Ajin,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,7.78,160972,1
4725,Ga-Rei: Zero,"Action, Super Power, Supernatural, Thriller",TV,12,7.78,145102,1
10790,Kore wa Zombie Desu ka? of the Dead,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",TV,10,7.78,180032,1
14511,Minami-ke Tadaima,"Comedy, School, Slice of Life",TV,13,7.78,31394,1
7592,Nurarihyon no Mago,"Action, Demons, Shounen, Supernatural",TV,24,7.78,122976,1
32729,Orange,"Drama, Romance, School, Sci-Fi, Shoujo",TV,13,7.78,165358,1
2112,Over Drive,"Shounen, Sports",TV,26,7.78,28007,1
30296,Rakudai Kishi no Cavalry,"Action, Ecchi, Fantasy, Romance, School",TV,12,7.78,188685,1
65,Rozen Maiden: Träumend,"Action, Comedy, Drama, Magic, Seinen",TV,12,7.78,72645,1
3470,Special A,"Comedy, Romance, School, Shoujo",TV,24,7.78,173603,1
26,Texhnolyze,"Action, Drama, Psychological, Sci-Fi",TV,22,7.78,95859,1
1293,Urusei Yatsura,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",TV,195,7.78,23020,4
856,Utawarerumono,"Action, Drama, Fantasy, Sci-Fi",TV,26,7.78,91034,1
2214,Black Jack 21,"Action, Drama",TV,17,7.77,6063,1
123,Fushigi Yuugi,"Adventure, Comedy, Drama, Fantasy, Historical, Magic, Martial Arts, Romance, Shoujo",TV,52,7.77,61622,3
488,Ichigo Mashimaro,"Comedy, Slice of Life",TV,12,7.77,46333,1
21843,Shingeki no Bahamut: Genesis,"Action, Adventure, Demons, Fantasy, Magic, Supernatural",TV,12,7.77,143701,1
14227,Tonari no Kaibutsu-kun,"Comedy, Romance, School, Shoujo, Slice of Life",TV,13,7.77,349836,1
11319,Zero no Tsukaima F,"Adventure, Ecchi, Fantasy, Magic, Romance",TV,12,7.77,174026,1
31478,Bungou Stray Dogs,"Action, Comedy, Mystery, Seinen, Supernatural",TV,12,7.76,187805,1
2471,Doraemon (1979),"Adventure, Comedy, Fantasy, Kids, Sci-Fi, Shounen",TV,1787,7.76,14233,4
240,Genshiken,"Comedy, Parody, Slice of Life",TV,12,7.76,104258,1
9065,Hakuouki Hekketsuroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,10,7.76,49771,1
3731,Itazura na Kiss,"Comedy, Romance, Shoujo",TV,25,7.76,136279,1
1412,Lupin III,"Action, Adventure, Comedy, Shounen",TV,23,7.76,34373,1
20785,Mahouka Koukou no Rettousei,"Magic, Romance, School, Sci-Fi, Supernatural",TV,26,7.76,285317,1
2985,Majin Tantei Nougami Neuro,"Comedy, Demons, Mystery, Shounen, Supernatural",TV,25,7.76,42730,1
1483,Master Keaton,"Adventure, Mystery",TV,24,7.76,9610,1
10161,No.6,"Action, Sci-Fi",TV,11,7.76,168017,1
5507,Senjou no Valkyria,"Action, Military, Romance",TV,26,7.76,77591,1
